Date,Sunlight Hours,Wind Speed (km/h),Water Temperature (°C),Water Clarity (index),Dissolved Oxygen (mg/L),Ammonia Level (mg/L),Nitrate Level (mg/L),pH Level,Fish Density (fish/m³),Feed Rate (kg/day),Yield (kg)
2022-03-24,13.98,3.42,25.66,2.62,15.07,6.32,28.53,7.48,8.72,5.24,105.1
2022-03-25,13.98,6.89,24.98,2.51,14.72,6.74,28.78,7.4,8.4,4.58,98.45
2022-03-26,13.99,5.8,25.21,2.57,15.5,6.47,28.45,7.52,8.71,4.84,114.15
2022-03-27,13.99,7.33,24.91,2.57,12.96,7.14,29.48,6.86,7.81,4.31,94.76
2022-03-28,13.99,4.32,25.52,2.52,16.34,6.16,28.07,7.74,9.07,5.26,113.26
2022-03-29,14.0,4.98,25.4,2.63,15.49,6.4,28.44,7.47,8.76,4.92,99.86
2022-03-30,14.0,6.76,25.04,2.34,16.32,6.41,28.14,7.71,8.92,5.04,113.46
2022-03-31,14.0,1.83,26.03,2.86,16.19,5.95,28.1,7.63,9.17,5.57,105.47
2022-04-01,14.0,2.69,25.86,2.71,15.27,6.21,28.45,7.49,8.82,5.3,102.13
2022-04-02,14.0,3.61,25.68,2.59,14.17,6.53,28.88,7.15,8.42,5.0,111.74
2022-04-03,14.0,2.56,25.89,2.87,14.8,6.3,28.65,7.27,8.68,5.12,101.48
2022-04-04,14.0,4.01,25.59,2.63,16.02,6.2,28.2,7.59,8.99,5.25,105.01
2022-04-05,14.0,6.49,25.09,2.5,15.02,6.64,28.65,7.45,8.52,4.67,113.74
2022-04-06,13.99,-0.16,26.41,2.73,16.96,5.59,27.69,7.99,9.54,6.06,112.64
2022-04-07,13.99,5.77,25.22,2.7,16.1,6.35,28.25,7.73,8.91,5.16,102.15
2022-04-08,13.99,5.33,25.3,2.51,15.29,6.47,28.5,7.48,8.67,4.86,106.62
2022-04-09,13.98,6.47,25.06,2.64,15.32,6.57,28.56,7.55,8.61,4.85,109.41
2022-04-10,13.98,5.37,25.27,2.86,15.62,6.4,28.44,7.7,8.78,4.99,107.38
2022-04-11,13.97,3.97,25.53,2.63,16.95,5.99,27.84,7.81,9.29,5.41,99.04
2022-04-12,13.97,4.5,25.41,2.51,15.65,6.3,28.33,7.55,8.84,5.02,97.4
2022-04-13,13.96,5.97,25.1,2.5,17.19,6.14,27.8,7.83,9.24,5.26,117.41
2022-04-14,13.95,4.35,25.4,2.54,15.19,6.37,28.5,7.43,8.7,5.06,98.36
2022-04-15,13.94,2.18,25.82,2.74,16.63,5.86,27.9,7.71,9.29,5.63,104.53
2022-04-16,13.94,5.58,25.12,2.71,13.61,6.8,29.18,7.17,8.13,4.57,97.23
2022-04-17,13.93,5.32,25.15,2.63,16.3,6.24,28.13,7.69,9.0,5.1,96.0
2022-04-18,13.92,6.0,24.98,2.69,15.64,6.43,28.42,7.61,8.75,4.99,104.69
2022-04-19,13.91,6.78,24.8,2.53,14.94,6.64,28.68,7.47,8.48,4.72,99.61
2022-04-20,13.9,5.08,25.12,2.6,15.18,6.42,28.53,7.34,8.66,5.0,110.8
2022-04-21,13.89,4.99,25.11,2.69,15.2,6.4,28.54,7.43,8.67,4.97,102.49
2022-04-22,13.87,3.55,25.36,2.66,16.45,6.0,28.0,7.82,9.16,5.25,114.62
2022-04-23,13.86,3.23,25.39,2.72,15.32,6.19,28.42,7.65,8.81,5.13,112.85
2022-04-24,13.85,1.19,25.77,2.68,16.09,5.83,28.04,7.78,9.18,5.73,108.34
2022-04-25,13.84,5.33,24.9,2.8,15.02,6.45,28.63,7.55,8.6,5.02,107.03
2022-04-26,13.82,4.67,25.0,2.61,16.97,5.98,27.82,7.94,9.26,5.33,97.6
2022-04-27,13.81,1.53,25.59,2.71,16.66,5.73,27.84,7.86,9.35,5.78,116.9
2022-04-28,13.79,4.73,24.91,2.79,16.14,6.14,28.17,7.67,8.99,5.29,111.32
2022-04-29,13.78,3.61,25.1,2.65,16.36,5.98,28.01,7.72,9.13,5.49,104.98
2022-04-30,13.76,4.99,24.78,2.33,16.16,6.15,28.08,7.61,8.98,5.1,110.3
2022-05-01,13.74,4.24,24.89,2.69,14.61,6.37,28.71,7.19,8.53,5.11,107.96
2022-05-02,13.73,6.43,24.4,2.59,17.03,6.1,27.85,7.9,9.18,4.95,102.2
2022-05-03,13.71,3.18,25.01,2.52,16.52,5.87,27.9,7.66,9.21,5.48,103.19
2022-05-04,13.69,0.93,25.41,2.74,16.5,5.64,27.85,7.8,9.34,5.76,97.76
2022-05-05,13.67,4.85,24.58,2.5,17.66,5.79,27.52,8.04,9.48,5.53,104.52
2022-05-06,13.65,2.78,24.94,2.8,14.96,6.11,28.52,7.3,8.74,5.28,104.67
2022-05-07,13.63,1.85,25.08,2.71,13.65,6.27,28.95,7.26,8.38,5.2,121.97
2022-05-08,13.61,3.04,24.79,2.7,15.07,6.1,28.46,7.39,8.76,5.3,105.26
2022-05-09,13.59,2.87,24.77,2.74,16.19,5.85,28.03,7.65,9.13,5.31,100.95
2022-05-10,13.57,3.38,24.61,2.83,14.29,6.27,28.79,7.41,8.49,4.93,102.22
2022-05-11,13.55,3.44,24.54,2.66,15.01,6.12,28.48,7.32,8.72,5.15,102.03
2022-05-12,13.53,5.37,24.1,2.55,15.08,6.28,28.5,7.51,8.63,4.9,103.84
2022-05-13,13.51,3.92,24.33,2.53,16.19,5.91,28.01,7.65,9.07,5.28,103.79
2022-05-14,13.48,4.05,24.24,2.71,15.91,5.96,28.15,7.62,8.97,5.33,101.05
2022-05-15,13.46,4.4,24.11,2.67,13.78,6.41,28.97,7.15,8.27,4.72,81.04
2022-05-16,13.44,6.07,23.72,2.6,14.85,6.35,28.61,7.3,8.52,4.92,112.1
2022-05-17,13.41,4.14,24.04,2.4,16.59,5.8,27.82,7.79,9.19,5.45,93.87
2022-05-18,13.39,5.61,23.68,2.63,15.49,6.16,28.34,7.58,8.75,4.9,101.23
2022-05-19,13.36,1.57,24.43,2.7,15.64,5.71,28.13,7.47,9.04,5.62,106.96
2022-05-20,13.34,4.67,23.74,2.7,13.54,6.43,29.05,7.2,8.19,4.76,114.66
2022-05-21,13.31,2.72,24.06,2.63,15.8,5.77,28.09,7.59,9.03,5.26,93.55
2022-05-22,13.28,2.62,24.01,2.6,17.59,5.39,27.4,8.16,9.61,5.57,114.78
2022-05-23,13.26,2.12,24.05,2.58,16.29,5.58,27.86,7.63,9.22,5.7,113.73
2022-05-24,13.23,1.34,24.13,2.75,14.1,5.93,28.69,7.1,8.57,5.39,104.48
2022-05-25,13.2,6.44,23.04,2.44,13.39,6.57,29.1,6.97,8.04,4.39,86.75
2022-05-26,13.18,3.16,23.62,2.73,15.04,5.9,28.39,7.45,8.77,5.19,100.86
2022-05-27,13.15,3.65,23.45,2.71,13.94,6.15,28.82,7.15,8.38,4.9,93.2
2022-05-28,13.12,3.07,23.5,2.47,15.4,5.79,28.19,7.63,8.89,5.42,100.93
2022-05-29,13.09,3.5,23.33,2.7,14.76,5.94,28.49,7.33,8.66,5.15,93.23
2022-05-30,13.06,3.52,23.26,2.65,14.63,5.96,28.53,7.27,8.62,5.23,109.94
2022-05-31,13.03,1.91,23.5,2.81,15.24,5.66,28.25,7.53,8.91,5.32,95.95
2022-06-01,13.0,2.85,23.24,2.74,15.44,5.7,28.2,7.43,8.92,5.24,98.47
2022-06-02,12.97,4.75,22.78,2.52,15.28,5.9,28.28,7.51,8.76,4.92,98.58
2022-06-03,12.94,-0.92,23.83,2.8,15.11,5.36,28.17,7.5,9.04,5.83,104.85
2022-06-04,12.91,2.36,23.1,2.7,13.84,5.92,28.76,7.25,8.44,5.06,79.14
2022-06-05,12.88,3.21,22.85,2.73,15.43,5.67,28.18,7.47,8.9,5.33,93.3
2022-06-06,12.85,2.78,22.85,2.67,16.68,5.37,27.68,7.87,9.33,5.62,95.27
2022-06-07,12.82,2.07,22.92,2.62,16.32,5.35,27.77,7.66,9.26,5.55,107.12
2022-06-08,12.79,4.45,22.36,2.6,11.76,6.49,29.59,6.59,7.66,4.55,94.51
2022-06-09,12.76,6.42,21.88,2.51,14.29,6.16,28.68,7.3,8.35,4.58,100.01
2022-06-10,12.72,4.38,22.21,2.52,15.48,5.7,28.14,7.49,8.86,5.01,84.83
2022-06-11,12.69,1.98,22.6,2.8,14.75,5.59,28.37,7.45,8.77,5.33,100.85
2022-06-12,12.66,1.22,22.67,2.72,14.95,5.46,28.24,7.4,8.88,5.55,98.43
2022-06-13,12.63,2.16,22.4,2.71,15.03,5.52,28.24,7.52,8.85,5.37,97.01
2022-06-14,12.59,4.16,21.91,2.48,13.88,5.94,28.71,7.04,8.36,4.91,92.45
2022-06-15,12.56,2.69,22.12,2.65,13.89,5.77,28.67,7.06,8.45,4.98,97.83
2022-06-16,12.53,3.08,21.96,2.49,17.02,5.17,27.46,7.81,9.43,5.5,82.73
2022-06-17,12.49,1.6,22.16,2.63,13.3,5.75,28.84,7.19,8.33,5.02,92.21
2022-06-18,12.46,3.08,21.78,2.66,13.05,5.93,28.99,7.04,8.17,5.07,104.8
2022-06-19,12.43,2.6,21.79,2.5,13.53,5.77,28.75,7.17,8.35,5.09,99.4
2022-06-20,12.39,2.32,21.76,2.7,14.48,5.53,28.41,7.35,8.67,5.12,89.42
2022-06-21,12.36,4.24,21.29,2.68,12.51,6.1,29.22,6.77,7.93,4.61,82.9
2022-06-22,12.33,4.26,21.19,2.72,14.09,5.77,28.63,7.37,8.44,4.8,93.15
2022-06-23,12.29,3.93,21.17,2.56,13.95,5.75,28.63,7.06,8.41,4.95,80.73
2022-06-24,12.26,2.19,21.43,2.83,13.91,5.56,28.62,7.3,8.51,5.1,91.04
2022-06-25,12.22,1.75,21.43,2.64,15.03,5.28,28.13,7.51,8.89,5.4,88.99
2022-06-26,12.19,2.25,21.24,2.64,12.83,5.75,28.98,7.07,8.16,5.05,80.02
2022-06-27,12.15,4.9,20.62,2.48,14.76,5.62,28.31,7.49,8.62,4.92,100.95
2022-06-28,12.12,2.06,21.1,2.65,13.86,5.49,28.57,7.3,8.5,5.27,114.26
2022-06-29,12.09,3.28,20.77,2.62,14.27,5.52,28.45,7.26,8.57,5.01,90.76
2022-06-30,12.05,1.44,21.05,2.5,15.06,5.16,28.05,7.36,8.93,5.55,102.96
2022-07-01,12.02,4.05,20.43,2.46,13.17,5.78,28.85,7.17,8.17,4.74,99.08
2022-07-02,11.98,5.72,20.01,2.38,12.44,6.08,29.17,6.88,7.84,4.54,80.81
2022-07-03,11.95,4.89,20.09,2.3,14.15,5.63,28.47,7.36,8.44,4.85,103.68
2022-07-04,11.91,2.83,20.41,2.54,14.48,5.34,28.3,7.28,8.67,5.32,92.95
2022-07-05,11.88,1.19,20.65,2.72,16.59,4.74,27.46,7.78,9.44,5.67,85.58
2022-07-06,11.85,-0.59,20.92,2.53,14.5,4.96,28.14,7.29,8.88,5.61,73.99
2022-07-07,11.81,3.5,20.01,2.32,12.29,5.8,29.09,6.74,7.93,4.86,84.8
2022-07-08,11.78,-0.57,20.73,2.78,13.76,5.08,28.46,7.22,8.65,5.4,92.66
2022-07-09,11.74,4.01,19.73,2.25,14.7,5.33,28.17,7.47,8.68,5.11,82.47
2022-07-10,11.71,0.75,20.29,2.62,12.88,5.35,28.8,7.0,8.29,5.35,82.24
2022-07-11,11.67,1.13,20.13,2.68,12.77,5.4,28.86,6.93,8.23,5.21,102.86
2022-07-12,11.64,3.39,19.59,2.57,12.94,5.57,28.86,6.96,8.15,4.84,94.97
2022-07-13,11.61,1.79,19.82,2.54,12.84,5.41,28.82,7.1,8.22,5.07,79.87
2022-07-14,11.57,3.73,19.34,2.35,13.2,5.52,28.72,7.02,8.22,4.86,95.3
2022-07-15,11.54,2.58,19.49,2.49,13.43,5.34,28.61,7.21,8.36,4.99,91.16
2022-07-16,11.51,1.22,19.67,2.58,14.95,4.89,27.99,7.44,8.93,5.6,80.2
2022-07-17,11.47,1.9,19.45,2.48,13.68,5.19,28.47,7.2,8.49,5.06,79.76
2022-07-18,11.44,2.57,19.23,2.39,14.43,5.09,28.19,7.46,8.69,5.26,79.83
2022-07-19,11.41,5.03,18.65,2.53,13.81,5.44,28.54,7.04,8.35,4.84,91.05
2022-07-20,11.37,3.55,18.86,2.48,12.96,5.45,28.79,6.96,8.17,4.89,91.44
2022-07-21,11.34,3.7,18.75,2.55,13.7,5.3,28.52,7.13,8.39,4.84,92.46
2022-07-22,11.31,3.5,18.7,2.33,14.58,5.09,28.13,7.3,8.69,5.25,95.77
2022-07-23,11.28,2.28,18.86,2.53,14.87,4.89,28.0,7.51,8.86,5.37,89.82
2022-07-24,11.24,4.08,18.42,2.48,12.98,5.43,28.78,6.85,8.15,4.73,96.36
2022-07-25,11.21,2.87,18.58,2.52,13.31,5.23,28.6,7.15,8.33,5.01,89.75
2022-07-26,11.18,2.02,18.67,2.28,12.44,5.31,28.85,6.79,8.1,4.88,90.21
2022-07-27,11.15,4.51,18.09,2.36,14.3,5.17,28.25,7.23,8.55,5.07,78.98
2022-07-28,11.12,1.84,18.54,2.59,11.87,5.37,29.1,6.61,7.93,5.07,79.5
2022-07-29,11.09,2.21,18.39,2.5,14.43,4.88,28.12,7.44,8.73,5.32,86.92
2022-07-30,11.06,3.54,18.04,2.41,11.65,5.55,29.21,6.63,7.76,4.66,75.95
2022-07-31,11.03,5.67,17.54,2.32,13.16,5.45,28.7,7.13,8.12,4.55,92.75
2022-08-01,11.0,3.29,17.93,2.64,11.97,5.43,29.11,6.79,7.88,4.88,73.98
2022-08-02,10.97,3.98,17.72,2.33,13.98,5.09,28.31,7.2,8.49,5.11,76.67
2022-08-03,10.94,0.59,18.32,2.66,13.68,4.79,28.35,7.24,8.59,5.44,78.09
2022-08-04,10.91,3.82,17.6,2.46,13.7,5.1,28.42,7.31,8.41,5.02,96.99
2022-08-05,10.88,1.7,17.95,2.56,13.87,4.84,28.29,7.28,8.59,5.42,77.0
2022-08-06,10.85,3.65,17.49,2.38,13.22,5.15,28.57,7.2,8.27,5.01,74.4
2022-08-07,10.82,3.52,17.44,2.37,13.81,5.0,28.33,7.12,8.47,5.0,95.0
2022-08-08,10.8,4.19,17.23,2.4,12.1,5.4,29.01,6.86,7.88,4.53,68.52
2022-08-09,10.77,3.56,17.29,2.37,12.07,5.33,28.99,6.74,7.91,4.7,75.74
2022-08-10,10.74,2.93,17.34,2.33,11.44,5.38,29.19,6.77,7.75,4.7,82.36
2022-08-11,10.72,3.01,17.26,2.57,13.73,4.91,28.36,7.3,8.48,5.12,81.19
2022-08-12,10.69,1.56,17.48,2.6,14.63,4.57,27.96,7.37,8.85,5.5,78.06
2022-08-13,10.66,3.17,17.09,2.39,15.19,4.61,27.77,7.53,8.94,5.44,75.53
2022-08-14,10.64,4.68,16.72,2.35,14.19,4.95,28.2,7.42,8.53,4.98,76.17
2022-08-15,10.61,4.81,16.63,2.37,13.5,5.09,28.46,7.16,8.3,4.9,80.39
2022-08-16,10.59,3.74,16.78,2.25,14.17,4.83,28.13,7.23,8.58,5.18,80.31
2022-08-17,10.56,4.11,16.65,2.43,13.55,4.98,28.42,7.28,8.36,5.0,70.87
2022-08-18,10.54,3.69,16.67,2.51,12.25,5.19,28.9,6.8,7.97,4.84,68.06
2022-08-19,10.52,3.46,16.65,2.29,11.42,5.32,29.16,6.63,7.72,4.59,92.24
2022-08-20,10.49,1.68,16.95,2.73,12.57,4.9,28.73,6.85,8.2,4.95,79.47
2022-08-21,10.47,5.02,16.22,2.39,11.11,5.52,29.35,6.51,7.53,4.51,75.46
2022-08-22,10.45,1.83,16.8,2.48,13.63,4.68,28.28,7.27,8.53,5.18,73.75
2022-08-23,10.43,6.3,15.86,2.1,13.03,5.24,28.61,7.13,8.07,4.58,78.44
2022-08-24,10.41,3.84,16.29,2.55,11.94,5.2,29.01,6.79,7.87,4.72,71.17
2022-08-25,10.39,6.82,15.64,2.19,11.51,5.57,29.22,6.78,7.55,4.29,80.69
2022-08-26,10.37,4.04,16.15,2.22,11.77,5.23,29.01,6.79,7.8,4.61,60.93
2022-08-27,10.35,5.56,15.79,2.24,11.36,5.46,29.22,6.7,7.59,4.4,56.83
2022-08-28,10.33,4.57,15.94,2.36,11.84,5.25,29.02,6.84,7.8,4.7,73.88
2022-08-29,10.31,5.26,15.75,2.32,11.72,5.34,29.08,6.71,7.72,4.36,74.43
2022-08-30,10.29,2.54,16.25,2.27,11.72,5.06,28.96,6.69,7.88,4.69,62.48
2022-08-31,10.27,4.39,15.83,2.36,12.42,5.09,28.78,6.96,8.0,4.69,66.63
2022-09-01,10.26,4.05,15.86,2.17,12.13,5.11,28.84,6.83,7.92,4.82,62.07
2022-09-02,10.24,4.02,15.82,2.32,12.95,4.93,28.55,7.13,8.19,4.81,68.49
2022-09-03,10.22,1.57,16.27,2.25,14.85,4.3,27.71,7.35,8.95,5.33,85.1
2022-09-04,10.21,4.03,15.74,2.26,11.52,5.2,29.08,6.71,7.74,4.55,77.02
2022-09-05,10.19,4.81,15.54,2.41,11.49,5.28,29.15,6.68,7.68,4.45,72.64
2022-09-06,10.18,3.87,15.69,2.32,12.82,4.91,28.59,6.94,8.16,4.89,80.47
2022-09-07,10.16,3.3,15.77,2.37,14.02,4.61,28.11,7.13,8.58,4.97,80.93
2022-09-08,10.15,3.89,15.62,2.32,13.95,4.67,28.15,7.11,8.52,5.16,69.94
2022-09-09,10.14,4.62,15.44,2.29,11.22,5.29,29.21,6.45,7.61,4.59,81.94
2022-09-10,10.13,2.06,15.92,2.42,14.71,4.33,27.8,7.43,8.88,5.44,74.68
2022-09-11,10.11,2.59,15.78,2.37,11.9,4.94,28.88,6.73,7.95,4.87,77.8
2022-09-12,10.1,3.23,15.62,2.45,11.62,5.05,29.02,6.82,7.82,4.72,77.01
2022-09-13,10.09,6.62,14.92,2.18,11.9,5.33,29.0,6.62,7.71,4.25,71.55
2022-09-14,10.08,2.29,15.76,2.4,12.94,4.68,28.47,7.01,8.3,5.01,72.27
2022-09-15,10.07,6.01,14.99,2.34,11.59,5.32,29.12,6.57,7.65,4.52,62.85
2022-09-16,10.06,2.72,15.62,2.35,12.94,4.72,28.48,6.9,8.27,4.96,71.57
2022-09-17,10.06,6.06,14.93,2.17,13.17,5.0,28.48,7.09,8.15,4.57,82.2
2022-09-18,10.05,5.08,15.11,2.31,11.65,5.2,29.05,6.83,7.72,4.63,75.05
2022-09-19,10.04,4.4,15.23,2.23,11.22,5.22,29.17,6.71,7.63,4.5,68.8
2022-09-20,10.03,5.01,15.09,2.28,12.81,4.96,28.6,6.95,8.1,4.69,75.1
2022-09-21,10.03,4.85,15.1,2.21,11.47,5.21,29.08,6.78,7.68,4.37,69.47
2022-09-22,10.02,4.39,15.18,2.27,12.47,4.96,28.69,6.84,8.03,4.71,61.16
2022-09-23,10.02,5.63,14.92,2.14,10.7,5.43,29.39,6.56,7.39,4.26,85.79
2022-09-24,10.01,4.5,15.14,2.23,13.01,4.86,28.49,7.12,8.19,4.67,74.18
2022-09-25,10.01,4.2,15.19,2.05,11.96,5.03,28.84,6.86,7.87,4.65,73.46
2022-09-26,10.01,4.74,15.07,2.32,12.73,4.93,28.62,6.86,8.09,4.58,70.63
2022-09-27,10.0,3.84,15.24,2.3,12.08,4.97,28.82,6.67,7.94,4.67,76.96
2022-09-28,10.0,7.71,14.46,2.1,11.31,5.51,29.23,6.45,7.46,4.06,71.18
2022-09-29,10.0,5.28,14.95,2.26,12.64,5.0,28.66,6.91,8.03,4.68,83.83
2022-09-30,10.0,5.47,14.91,2.4,12.03,5.14,28.93,6.75,7.82,4.63,73.7
2022-10-01,10.0,6.67,14.67,2.15,11.94,5.28,28.96,6.66,7.72,4.34,70.02
2022-10-02,10.0,6.24,14.75,2.18,13.1,5.0,28.51,7.08,8.12,4.47,63.16
2022-10-03,10.0,5.07,14.99,2.31,11.73,5.16,29.01,6.64,7.75,4.43,68.38
2022-10-04,10.0,2.65,15.48,2.2,11.07,5.05,29.14,6.63,7.68,4.67,69.08
2022-10-05,10.01,5.24,14.97,2.08,13.21,4.88,28.41,7.1,8.21,4.71,82.72
2022-10-06,10.01,4.24,15.17,2.25,14.23,4.58,28.01,7.41,8.6,5.03,78.81
2022-10-07,10.01,3.27,15.38,2.4,13.16,4.7,28.41,6.97,8.31,4.89,85.83
2022-10-08,10.02,4.2,15.2,2.27,13.8,4.67,28.18,7.24,8.46,5.02,70.35
2022-10-09,10.02,4.66,15.12,2.2,12.46,4.98,28.69,6.91,8.01,4.79,71.54
2022-10-10,10.03,4.46,15.17,2.33,11.09,5.24,29.23,6.63,7.58,4.48,72.09
2022-10-11,10.03,3.2,15.44,2.23,13.26,4.68,28.34,7.11,8.35,4.94,73.38
2022-10-12,10.04,3.91,15.31,2.37,12.52,4.91,28.68,7.0,8.07,4.87,69.28
2022-10-13,10.04,6.56,14.8,2.09,11.37,5.4,29.17,6.71,7.54,4.41,64.44
2022-10-14,10.05,7.77,14.58,2.17,11.29,5.55,29.27,6.48,7.44,3.95,60.78
2022-10-15,10.06,5.81,14.99,2.34,13.2,4.97,28.5,7.17,8.17,4.53,77.18
2022-10-16,10.07,4.74,15.23,2.24,10.67,5.37,29.4,6.58,7.43,4.44,83.36
2022-10-17,10.08,4.02,15.4,2.29,12.12,5.02,28.83,6.77,7.93,4.75,84.66
2022-10-18,10.09,8.17,14.59,2.11,12.36,5.39,28.87,6.95,7.76,4.29,72.83
2022-10-19,10.1,6.25,15.0,2.38,10.75,5.52,29.46,6.45,7.36,4.34,64.71
2022-10-20,10.11,4.16,15.45,2.27,11.59,5.15,29.04,6.82,7.75,4.7,72.35
2022-10-21,10.12,6.29,15.06,2.04,12.19,5.25,28.85,6.91,7.82,4.3,89.08
2022-10-22,10.13,6.48,15.05,2.18,11.24,5.47,29.25,6.56,7.5,4.37,78.62
2022-10-23,10.14,5.88,15.2,2.25,13.49,4.96,28.39,7.27,8.26,4.67,67.84
2022-10-24,10.16,5.22,15.37,2.33,13.71,4.86,28.3,7.31,8.37,4.71,66.63
2022-10-25,10.17,4.58,15.53,2.34,13.26,4.89,28.45,7.14,8.26,4.81,81.85
2022-10-26,10.19,7.28,15.03,2.11,13.14,5.19,28.56,7.11,8.06,4.43,67.79
2022-10-27,10.2,5.37,15.45,2.26,12.04,5.23,28.93,6.91,7.82,4.43,69.8
2022-10-28,10.22,7.95,14.97,2.2,10.0,5.9,29.8,6.21,7.01,3.71,75.7
2022-10-29,10.23,6.29,15.34,2.35,13.19,5.11,28.56,6.97,8.13,4.53,80.16
2022-10-30,10.25,4.37,15.77,2.21,13.29,4.9,28.41,7.03,8.28,4.79,71.52
2022-10-31,10.27,7.86,15.12,2.19,13.24,5.27,28.57,7.02,8.05,4.28,64.64
2022-11-01,10.28,7.37,15.26,2.16,11.09,5.66,29.37,6.45,7.39,4.23,72.86
2022-11-02,10.3,6.12,15.56,2.4,11.84,5.39,29.08,6.64,7.71,4.34,79.58
2022-11-03,10.32,5.91,15.65,2.28,11.51,5.45,29.18,6.54,7.61,4.28,72.43
2022-11-04,10.34,5.26,15.83,2.31,13.04,5.09,28.58,7.02,8.14,4.65,68.95
2022-11-05,10.36,5.85,15.76,2.12,14.44,4.88,28.04,7.22,8.55,4.7,69.37
2022-11-06,10.38,6.95,15.59,2.06,11.71,5.54,29.11,6.74,7.61,4.36,78.72
2022-11-07,10.4,5.61,15.91,2.34,12.28,5.3,28.9,6.69,7.87,4.5,83.37
2022-11-08,10.42,8.3,15.43,1.97,11.94,5.65,29.07,6.8,7.6,4.01,68.12
2022-11-09,10.44,5.65,16.01,2.25,12.77,5.23,28.71,7.04,8.02,4.48,82.05
2022-11-10,10.46,6.9,15.82,2.11,11.72,5.58,29.14,6.83,7.61,4.19,60.32
2022-11-11,10.48,7.55,15.75,2.15,12.27,5.54,28.97,6.92,7.75,4.12,91.53
2022-11-12,10.51,5.47,16.22,2.22,12.3,5.34,28.89,6.86,7.88,4.61,72.52
2022-11-13,10.53,7.27,15.92,2.12,13.6,5.27,28.45,7.16,8.19,4.5,71.4
2022-11-14,10.55,8.07,15.82,1.89,11.58,5.77,29.21,6.74,7.49,4.19,93.64
2022-11-15,10.58,6.39,16.22,2.08,12.46,5.44,28.85,6.89,7.87,4.54,87.97
2022-11-16,10.6,7.24,16.11,2.42,10.9,5.85,29.55,6.48,7.32,4.06,83.39
2022-11-17,10.63,6.46,16.34,2.27,12.41,5.48,28.92,6.79,7.85,4.5,92.03
2022-11-18,10.65,6.07,16.48,2.28,12.63,5.41,28.83,6.95,7.95,4.42,78.01
2022-11-19,10.68,6.95,16.37,2.31,10.55,5.92,29.67,6.51,7.22,3.99,89.24
2022-11-20,10.7,7.34,16.36,2.28,12.3,5.62,29.02,6.95,7.76,4.39,89.9
2022-11-21,10.73,7.97,16.3,2.27,11.96,5.77,29.17,6.8,7.61,4.3,71.69
2022-11-22,10.76,5.57,16.85,2.27,13.28,5.28,28.58,7.05,8.18,4.63,84.49
2022-11-23,10.78,4.99,17.04,2.28,15.25,4.84,27.82,7.68,8.84,5.14,87.85
2022-11-24,10.81,8.03,16.5,2.09,13.23,5.56,28.68,7.13,8.01,4.28,78.84
2022-11-25,10.84,6.2,16.94,2.34,13.56,5.33,28.53,7.22,8.22,4.76,89.02
2022-11-26,10.87,7.68,16.72,2.15,14.06,5.39,28.37,7.15,8.29,4.42,73.49
2022-11-27,10.9,6.59,17.01,2.29,12.98,5.51,28.77,6.92,8.01,4.53,81.25
2022-11-28,10.92,7.78,16.85,2.11,12.56,5.73,28.94,6.78,7.81,4.25,88.89
2022-11-29,10.95,5.86,17.31,2.26,13.42,5.38,28.58,7.13,8.2,4.66,72.13
2022-11-30,10.98,8.63,16.83,2.05,12.15,5.92,29.14,6.72,7.62,4.24,64.93
2022-12-01,11.01,6.27,17.38,2.19,12.71,5.59,28.86,6.86,7.94,4.6,83.66
2022-12-02,11.04,4.84,17.74,2.29,13.86,5.23,28.39,7.15,8.39,4.82,80.26
2022-12-03,11.07,5.37,17.72,2.19,14.19,5.24,28.28,7.34,8.46,4.82,81.73
2022-12-04,11.1,4.77,17.91,2.48,12.05,5.62,29.13,6.86,7.81,4.6,81.08
2022-12-05,11.13,4.0,18.15,2.38,14.04,5.16,28.33,7.1,8.5,5.02,77.01
2022-12-06,11.17,6.62,17.71,2.24,12.84,5.68,28.87,6.81,7.95,4.4,90.78
2022-12-07,11.2,7.64,17.58,2.18,12.05,5.95,29.2,6.89,7.64,4.31,94.02
2022-12-08,11.23,4.69,18.26,2.3,12.64,5.56,28.89,6.94,8.0,4.65,79.03
2022-12-09,11.26,9.23,17.43,2.18,12.42,6.07,29.14,6.88,7.66,3.93,87.56
2022-12-10,11.29,8.17,17.73,2.37,13.78,5.71,28.62,7.25,8.15,4.5,88.5
2022-12-11,11.32,1.38,19.17,2.52,12.77,5.25,28.77,6.88,8.24,5.28,70.1
2022-12-12,11.36,3.73,18.78,2.51,13.86,5.28,28.45,7.26,8.44,4.98,86.7
2022-12-13,11.39,9.83,17.65,1.92,13.41,6.0,28.76,7.2,7.93,4.2,85.82
2022-12-14,11.42,6.9,18.32,2.25,13.33,5.74,28.75,7.17,8.08,4.37,82.73
2022-12-15,11.46,7.45,18.3,2.32,12.84,5.9,28.97,6.84,7.89,4.23,95.62
2022-12-16,11.49,7.35,18.4,2.25,11.82,6.11,29.35,6.58,7.57,4.31,84.91
2022-12-17,11.52,6.6,18.64,2.34,14.08,5.61,28.49,7.09,8.33,4.64,93.83
2022-12-18,11.56,5.87,18.87,2.38,12.91,5.78,28.91,6.83,8.0,4.45,89.65
2022-12-19,11.59,4.22,19.29,2.5,14.0,5.42,28.47,7.19,8.45,5.09,84.34
2022-12-20,11.62,5.44,19.13,2.21,13.56,5.64,28.63,7.08,8.23,4.59,77.68
